pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	prompt	generated_answer_outlines	generated_answer_greedy	answer_greedy_cleaned
35	People who want amphetamines call John.	John sells amphetamines.	causality	A follows B	socially_challenging	e-care	False	True	False	True	['NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	BA_temp	because	People who want amphetamines call John, after John sells amphetamines.	after	4577	['6', '3', '10', '5', '1', '7', '1', '5', '5', '6', '3', '1', '2', '1', '6']	2.604269997949948	4.133333333333334	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, then, because, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: People who want amphetamines call John, after John sells amphetamines.
Rating: "	2	"5

Explanation: The"	5
98	The dog barked.	The dog saw a cat.	causality	A follows B	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	The dog barked, after the dog saw a cat.	after	519	['9', '9', '10', '10', '4', '10', '10', '6', '8', '9', '3', '10', '9', '10', '10']	2.217105219775452	8.466666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, so, after, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The dog barked, after the dog saw a cat.
Rating: "	7	"7

Explanation: The"	7
246	Bill brought the groceries home.	Bill paid for the grocery items.	temporal	A follows B	none	Descript	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO']	no	-0.6	AB_temp	after	Bill brought the groceries home, then Bill paid for the grocery items.	then	1347	['5', '1', '3', '5', '1', '10', '1', '6', '2', '1', '6', '2', '2', '1', '1']	2.6042699979499484	3.1333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, after, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Bill brought the groceries home, then Bill paid for the grocery items.
Rating: "	5	"7

Explanation: The"	7
193	Marta is studying law.	Marta wants to become a lawyer.	causality	A follows B	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	Marta is studying law, after Marta wants to become a lawyer.	after	1416	['8', '1', '7', '9', '1', '10', '1', '4', '2', '7', '2', '5', '2', '10', '10']	3.492213560989012	5.266666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, because, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Marta is studying law, after Marta wants to become a lawyer.
Rating: "	1	"7

Sentence: Mart"	7
284	The woman opened the bathtub drain.	The woman got out of the bathtub.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	after	The woman opened the bathtub drain, so the woman got out of the bathtub.	so	1220	['4', '2', '7', '9', '1', '5', '2', '6', '2', '5', '7', '1', '8', '1', '9']	2.870540018881465	4.6	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, then, because, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The woman opened the bathtub drain, so the woman got out of the bathtub.
Rating: "	4	"3

Explanation: The"	3
139	John's backpack was very heavy.	John soon became tired during the hiking.	causality	B follows A	none	e-care	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	thus	John's backpack was very heavy, so John soon became tired during the hiking.	so	309	['10', '9', '10', '10', '10', '10', '10', '4', '10', '10', '10', '10', '10', '10', '10']	1.499629583893599	9.533333333333331	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, so, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: John's backpack was very heavy, so John soon became tired during the hiking.
Rating: "	4	"5

Explanation: The"	5
560	Tom ate a sandwich.	Jimmy prepared one can of soup.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Tom ate a sandwich, then Jimmy prepared one can of soup.	then	3458	['8', '6', '8', '7', '6', '1', '8', '5', '10', '6', '10', '10', '2', '10', '8']	2.683281572999748	7.0	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, then, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Tom ate a sandwich, then Jimmy prepared one can of soup.
Rating: "	4	"5

Sentence: Tom"	5
242	Jack filled the cart with food.	Jack entered the grocery store and grabbed a shopping cart.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	after	Jack filled the cart with food, after Jack entered the grocery store and grabbed a shopping cart.	after	3593	['5', '9', '10', '1', '5', '10', '10', '7', '8', '2', '2', '9', '2', '10', '1']	3.530187278632994	6.066666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, then, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Jack filled the cart with food, after Jack entered the grocery store and grabbed a shopping cart.
Rating: "	5	"7

Explanation: The"	7
247	June decided to get the train.	June looked up for train information online.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'NO']	inconclusive	0.0	AB_temp	then	June decided to get the train, then june looked up for train information online.	then	3197	['8', '8', '10', '4', '8', '10', '10', '6', '10', '10', '9', '9', '10', '10', '10']	1.7204650534085253	8.8	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, so, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: June decided to get the train, then june looked up for train information online.
Rating: "	7	"3

Explanation: The"	3
58	The referee whistled for the foul.	The ultras insult the referee.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.2	BA_temp	thus	The referee whistled for the foul, after the ultras insult the referee.	after	3027	['1', '4', '8', '7', '1', '10', '5', '4', '5', '5', '9', '9', '2', '1', '10']	3.179098404684364	5.4	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, then, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The referee whistled for the foul, after the ultras insult the referee.
Rating: "	4	"2

Sentence: The"	2
502	There were a lot of bees in the area.	Insects created intricate patterns on flowers.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	other	There were a lot of bees in the area, because insects created intricate patterns on flowers.	because	3690	['1', '2', '10', '10', '1', '10', '1', '7', '1', '1', '2', '1', '1', '1', '3']	3.593821859184948	3.466666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, so, after, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: There were a lot of bees in the area, because insects created intricate patterns on flowers.
Rating: "	5	"6

Explanation: The"	6
380	Serena came out of the dressing room.	Serena went to the checkout.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO']	yes	0.2	AB_temp	then	Serena came out of the dressing room, then Serena went to the checkout.	then	941	['9', '2', '6', '10', '3', '8', '10', '4', '4', '9', '10', '8', '1', '10', '10']	3.172100600898752	6.933333333333334	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, after, because, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Serena came out of the dressing room, then Serena went to the checkout.
Rating: "	7	"3

Explanation: The"	3
298	Steven put the omelet on a plate.	Steven ate the food.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.4	BA_cause	then	Steven put the omelet on a plate, because Steven ate the food.	because	2314	['3', '1', '3', '4', '6', '9', '1', '3', '2', '2', '1', '1', '1', '1', '2']	2.1807236311728166	2.6666666666666665	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, because, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Steven put the omelet on a plate, because Steven ate the food.
Rating: "	4	"2

Sentence: Steven"	2
162	The man got lost in the woods.	A search party was assembled.	causality	B follows A	none	big_bench	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	The man got lost in the woods, so a search party was assembled.	so	2941	['10', '9', '10', '10', '10', '5', '10', '5', '10', '10', '10', '10', '10', '10', '10']	1.6918103387266028	9.266666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, after, so, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The man got lost in the woods, so a search party was assembled.
Rating: "	1	"8

Explanation: The"	8
470	The child loves chocolate.	The baby drinks milk.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	The child loves chocolate, because the baby drinks milk.	because	3199	['1', '4', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '6', '1']	1.3888444437333105	1.7333333333333334	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The child loves chocolate, because the baby drinks milk.
Rating: "	3	"2

Sentence: The"	2
187	Carmen went to the kennel.	Carmen wanted to adopt a dog.	causality	A follows B	none	origin	False	True	False	True	['NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.2	AB_cause	because	Carmen went to the kennel, so Carmen wanted to adopt a dog.	so	3321	['4', '4', '7', '1', '9', '3', '4', '3', '9', '3', '2', '2', '9', '6', '1']	2.7535835237417845	4.466666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, after, so, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Carmen went to the kennel, so Carmen wanted to adopt a dog.
Rating: "	5	"2
Explanation: The"	2
51	Luke does not want to pay taxes.	Luke transferred his money to an offshore bank account.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	Luke does not want to pay taxes, so Luke transferred his money to an offshore bank account.	so	4360	['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '9', '9', '9', '8']	0.5962847939999439	9.666666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, after, then, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Luke does not want to pay taxes, so Luke transferred his money to an offshore bank account.
Rating: "	8	"7

Explanation: The"	7
537	The traffic light became green.	Luke was late for school.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The traffic light became green, after Luke was late for school.	after	3835	['1', '4', '4', '1', '1', '2', '2', '1', '1', '1', '2', '9', '4', '5', '2']	2.14993539954628	2.6666666666666665	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, then, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The traffic light became green, after Luke was late for school.
Rating: "	1	"2

Explanation: The"	2
235	Alex embarked the luggage.	Alex went to the airport.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.4	AB_cause	after	Alex embarked the luggage, so Alex went to the airport.	so	2603	['1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '3', '1']	0.6110100926607788	1.4	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, because, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Alex embarked the luggage, so Alex went to the airport.
Rating: "	1	"5

Sentence: Alex"	5
